transaction_id,timestamp,sender_msisdn,receiver_msisdn,amount,currency,transaction_type,operator,status,region,fee,transaction_type_label,txn_date,txn_hour,txn_day_of_week,txn_month,txn_quarter,is_weekend,amount_bucket,is_high_value,time_since_last_txn_sec,is_rapid_succession,total_debit
TXN00007832,2024-01-06 10:31:00,0248936127,0551973700,10.0,GHS,P2P,VODAFONE,SUCCESS,GREATER ACCRA,0.11,Peer to Peer Transfer,2024-01-06,10,Saturday,1,1,True,Micro (<50),False,,False,10.11
TXN00007080,2024-01-05 21:59:00,0248938214,0555847682,188.4,GHS,INTL,MTN,SUCCESS,ASHANTI,1.97,International Transfer,2024-01-05,21,Friday,1,1,False,Small (50-200),False,,False,190.37
TXN00009735,2024-01-07 18:14:00,0248938458,0550989969,319.55,GHS,DEP,VODAFONE,SUCCESS,WESTERN,3.07,Deposit,2024-01-07,18,Sunday,1,1,True,Medium (200-500),False,,False,322.62
TXN00002883,2024-01-03 00:02:00,0248938818,0555164004,28.1,GHS,P2P,MTN,FAILED,WESTERN,0.27,Peer to Peer Transfer,2024-01-03,0,Wednesday,1,1,False,Micro (<50),False,,False,28.37
TXN00005403,2024-01-04 18:02:00,0248938942,0557916554,111.58,GHS,DEP,AIRTELTIGO,SUCCESS,ASHANTI,0.62,Deposit,2024-01-04,18,Thursday,1,1,False,Small (50-200),False,,False,112.2
TXN00005330,2024-01-04 16:49:00,0248939707,0557146990,24.92,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.2,Peer to Peer Transfer,2024-01-04,16,Thursday,1,1,False,Micro (<50),False,,False,25.12
TXN00008503,2024-01-06 21:42:00,0248939905,0550690611,36.93,GHS,P2P,VODAFONE,SUCCESS,BRONG-AHAFO,0.3,Peer to Peer Transfer,2024-01-06,21,Saturday,1,1,True,Micro (<50),False,,False,37.23
TXN00008555,2024-01-06 22:34:00,0248940335,0555963837,18.73,GHS,AIRTIME,MTN,SUCCESS,ASHANTI,0.21,Airtime Top-Up,2024-01-06,22,Saturday,1,1,True,Micro (<50),False,,False,18.94
TXN00009532,2024-01-07 14:51:00,0248940426,0552342728,277.75,GHS,P2P,AIRTELTIGO,SUCCESS,ASHANTI,3.22,Peer to Peer Transfer,2024-01-07,14,Sunday,1,1,True,Medium (200-500),False,,False,280.97
TXN00004056,2024-01-03 19:35:00,0248940751,0557860220,42.51,GHS,MBP,VODAFONE,SUCCESS,ASHANTI,0.54,Merchant Bill Payment,2024-01-03,19,Wednesday,1,1,False,Micro (<50),False,,False,43.05
TXN00007429,2024-01-06 03:48:00,0248941342,0558574390,1225.79,GHS,WDR,MTN,PENDING,GREATER ACCRA,13.04,Withdrawal,2024-01-06,3,Saturday,1,1,True,High Value (1k+),False,,False,1238.83
TXN00000770,2024-01-01 12:49:00,0248942211,0554260524,271.27,GHS,P2P,MTN,FAILED,GREATER ACCRA,1.69,Peer to Peer Transfer,2024-01-01,12,Monday,1,1,False,Medium (200-500),False,,False,272.96
TXN00004852,2024-01-04 08:51:00,0248942345,0558432977,36.76,GHS,WDR,VODAFONE,SUCCESS,GREATER ACCRA,0.4,Withdrawal,2024-01-04,8,Thursday,1,1,False,Micro (<50),False,,False,37.16
TXN00003441,2024-01-03 09:20:00,0248942585,0550774759,19.53,GHS,P2P,MTN,PENDING,NORTHERN,0.16,Peer to Peer Transfer,2024-01-03,9,Wednesday,1,1,False,Micro (<50),False,,False,19.69
TXN00009380,2024-01-07 12:19:00,0248942815,0553986759,36.97,GHS,DEP,AIRTELTIGO,SUCCESS,ASHANTI,0.51,Deposit,2024-01-07,12,Sunday,1,1,True,Micro (<50),False,,False,37.48
TXN00005051,2024-01-04 12:10:00,0248946315,0551900820,43.65,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.42,Peer to Peer Transfer,2024-01-04,12,Thursday,1,1,False,Micro (<50),False,,False,44.07
TXN00008583,2024-01-06 23:02:00,0248947395,0553301725,1073.81,GHS,WDR,AIRTELTIGO,SUCCESS,GREATER ACCRA,12.46,Withdrawal,2024-01-06,23,Saturday,1,1,True,High Value (1k+),False,,False,1086.27
TXN00007391,2024-01-06 03:10:00,0248948976,0556442998,299.53,GHS,AIRTIME,MTN,SUCCESS,GREATER ACCRA,3.96,Airtime Top-Up,2024-01-06,3,Saturday,1,1,True,Medium (200-500),False,,False,303.49
TXN00002767,2024-01-02 22:06:00,0248949922,0553082423,31.75,GHS,INTL,MTN,SUCCESS,ASHANTI,0.41,International Transfer,2024-01-02,22,Tuesday,1,1,False,Micro (<50),False,,False,32.16
TXN00006457,2024-01-05 11:36:00,0248954172,0550434041,146.44,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.92,Peer to Peer Transfer,2024-01-05,11,Friday,1,1,False,Small (50-200),False,,False,147.36
TXN00006234,2024-01-05 07:53:00,0248954861,0552726530,14.73,GHS,P2P,MTN,SUCCESS,WESTERN,0.18,Peer to Peer Transfer,2024-01-05,7,Friday,1,1,False,Micro (<50),False,,False,14.91
TXN00007940,2024-01-06 12:19:00,0248955019,0553399183,44.07,GHS,P2P,VODAFONE,SUCCESS,WESTERN,0.34,Peer to Peer Transfer,2024-01-06,12,Saturday,1,1,True,Micro (<50),False,,False,44.41
TXN00009714,2024-01-07 17:53:00,0248955097,0559971122,1.17,GHS,MBP,MTN,PENDING,GREATER ACCRA,0.01,Merchant Bill Payment,2024-01-07,17,Sunday,1,1,True,Micro (<50),False,,False,1.18
TXN00002086,2024-01-02 10:45:00,0248957100,0552058056,15.16,GHS,P2P,VODAFONE,SUCCESS,BRONG-AHAFO,0.13,Peer to Peer Transfer,2024-01-02,10,Tuesday,1,1,False,Micro (<50),False,,False,15.29
TXN00007390,2024-01-06 03:09:00,0248957928,0557782582,12.52,GHS,P2P,MTN,SUCCESS,ASHANTI,0.13,Peer to Peer Transfer,2024-01-06,3,Saturday,1,1,True,Micro (<50),False,,False,12.65
TXN00009981,2024-01-07 22:20:00,0248958142,0557314823,44.61,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.65,Peer to Peer Transfer,2024-01-07,22,Sunday,1,1,True,Micro (<50),False,,False,45.26
TXN00002105,2024-01-02 11:04:00,0248958431,0552034948,75.98,GHS,INTL,VODAFONE,SUCCESS,EASTERN,0.97,International Transfer,2024-01-02,11,Tuesday,1,1,False,Small (50-200),False,,False,76.95
TXN00008690,2024-01-07 00:49:00,0248958967,0550659900,18.49,GHS,MBP,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.15,Merchant Bill Payment,2024-01-07,0,Sunday,1,1,True,Micro (<50),False,,False,18.64
TXN00005706,2024-01-04 23:05:00,0248960969,0555093920,22.19,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.32,Peer to Peer Transfer,2024-01-04,23,Thursday,1,1,False,Micro (<50),False,,False,22.51
TXN00008533,2024-01-06 22:12:00,0248963445,0553532960,23.33,GHS,P2P,MTN,PENDING,ASHANTI,0.17,Peer to Peer Transfer,2024-01-06,22,Saturday,1,1,True,Micro (<50),False,,False,23.5
TXN00003526,2024-01-03 10:45:00,0248963886,0556616131,43.21,GHS,P2P,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.34,Peer to Peer Transfer,2024-01-03,10,Wednesday,1,1,False,Micro (<50),False,,False,43.55
TXN00002193,2024-01-02 12:32:00,0248964000,0555729687,254.09,GHS,INTL,AIRTELTIGO,SUCCESS,ASHANTI,1.54,International Transfer,2024-01-02,12,Tuesday,1,1,False,Medium (200-500),False,,False,255.63
TXN00001483,2024-01-02 00:42:00,0248964881,0556025501,28.32,GHS,P2P,AIRTELTIGO,PENDING,GREATER ACCRA,0.24,Peer to Peer Transfer,2024-01-02,0,Tuesday,1,1,False,Micro (<50),False,,False,28.56
TXN00001975,2024-01-02 08:54:00,0248967912,0553393333,8.75,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.08,Peer to Peer Transfer,2024-01-02,8,Tuesday,1,1,False,Micro (<50),False,,False,8.83
TXN00007639,2024-01-06 07:18:00,0248969741,0555016442,24.94,GHS,WDR,MTN,PENDING,GREATER ACCRA,0.25,Withdrawal,2024-01-06,7,Saturday,1,1,True,Micro (<50),False,,False,25.19
TXN00008506,2024-01-06 21:45:00,0248970760,0551158476,323.24,GHS,P2P,VODAFONE,SUCCESS,EASTERN,1.88,Peer to Peer Transfer,2024-01-06,21,Saturday,1,1,True,Medium (200-500),False,,False,325.12
TXN00003239,2024-01-03 05:58:00,0248972979,0552977145,317.21,GHS,P2P,MTN,SUCCESS,ASHANTI,3.04,Peer to Peer Transfer,2024-01-03,5,Wednesday,1,1,False,Medium (200-500),False,,False,320.25
TXN00009924,2024-01-07 21:23:00,0248973933,0559438342,3846.91,GHS,WDR,MTN,SUCCESS,GREATER ACCRA,49.74,Withdrawal,2024-01-07,21,Sunday,1,1,True,High Value (1k+),True,,False,3896.65
TXN00001542,2024-01-02 01:41:00,0248974786,0551178534,6.95,GHS,AIRTIME,MTN,SUCCESS,GREATER ACCRA,0.09,Airtime Top-Up,2024-01-02,1,Tuesday,1,1,False,Micro (<50),False,,False,7.04
TXN00005939,2024-01-05 02:58:00,0248975353,0556254497,13.36,GHS,AIRTIME,MTN,FAILED,GREATER ACCRA,0.15,Airtime Top-Up,2024-01-05,2,Friday,1,1,False,Micro (<50),False,,False,13.51
TXN00008850,2024-01-07 03:29:00,0248975414,0551506525,34.6,USD,DEP,AIRTELTIGO,SUCCESS,ASHANTI,0.45,Deposit,2024-01-07,3,Sunday,1,1,True,Micro (<50),False,,False,35.05
TXN00009546,2024-01-07 15:05:00,0248975644,0556710982,10.58,GHS,P2P,MTN,SUCCESS,WESTERN,0.13,Peer to Peer Transfer,2024-01-07,15,Sunday,1,1,True,Micro (<50),False,,False,10.71
TXN00000998,2024-01-01 16:37:00,0248976911,0552264575,35.23,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.35,Peer to Peer Transfer,2024-01-01,16,Monday,1,1,False,Micro (<50),False,,False,35.58
TXN00009486,2024-01-07 14:05:00,0248977330,0550602416,489.11,GHS,WDR,MTN,SUCCESS,EASTERN,3.23,Withdrawal,2024-01-07,14,Sunday,1,1,True,Medium (200-500),False,,False,492.34
TXN00001621,2024-01-02 03:00:00,0248979535,0550082741,28.04,GHS,DEP,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.35,Deposit,2024-01-02,3,Tuesday,1,1,False,Micro (<50),False,,False,28.39
TXN00006301,2024-01-05 09:00:00,0248981711,0550162010,161.68,GHS,P2P,MTN,SUCCESS,WESTERN,2.13,Peer to Peer Transfer,2024-01-05,9,Friday,1,1,False,Small (50-200),False,,False,163.81
TXN00001447,2024-01-02 00:06:00,0248981766,0554482234,4041.26,USD,P2P,MTN,SUCCESS,GREATER ACCRA,26.64,Peer to Peer Transfer,2024-01-02,0,Tuesday,1,1,False,High Value (1k+),True,,False,4067.9
TXN00005874,2024-01-05 01:53:00,0248982017,0558424340,1418.77,GHS,WDR,AIRTELTIGO,SUCCESS,GREATER ACCRA,11.52,Withdrawal,2024-01-05,1,Friday,1,1,False,High Value (1k+),False,,False,1430.29
TXN00003741,2024-01-03 14:20:00,0248982301,0550368576,96.16,GHS,WDR,VODAFONE,SUCCESS,GREATER ACCRA,0.82,Withdrawal,2024-01-03,14,Wednesday,1,1,False,Small (50-200),False,,False,96.98
TXN00000911,2024-01-01 15:10:00,0248982484,0554676106,1.28,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.01,Peer to Peer Transfer,2024-01-01,15,Monday,1,1,False,Micro (<50),False,,False,1.29
TXN00001070,2024-01-01 17:49:00,0248982657,0556213119,27.09,GHS,P2P,VODAFONE,SUCCESS,GREATER ACCRA,0.33,Peer to Peer Transfer,2024-01-01,17,Monday,1,1,False,Micro (<50),False,,False,27.42
TXN00009765,2024-01-07 18:44:00,0248982920,0554189902,3504.87,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,45.92,Peer to Peer Transfer,2024-01-07,18,Sunday,1,1,True,High Value (1k+),True,,False,3550.79
TXN00009015,2024-01-07 06:14:00,0248983234,0555122347,1.59,GHS,MBP,MTN,SUCCESS,GREATER ACCRA,0.02,Merchant Bill Payment,2024-01-07,6,Sunday,1,1,True,Micro (<50),False,,False,1.61
TXN00002827,2024-01-02 23:06:00,0248984982,0555599274,325.68,GHS,DEP,VODAFONE,SUCCESS,WESTERN,4.11,Deposit,2024-01-02,23,Tuesday,1,1,False,Medium (200-500),False,,False,329.79
TXN00005565,2024-01-04 20:44:00,0248985051,0559883000,84.45,GHS,DEP,MTN,SUCCESS,GREATER ACCRA,0.52,Deposit,2024-01-04,20,Thursday,1,1,False,Small (50-200),False,,False,84.97
TXN00005300,2024-01-04 16:19:00,0248985586,0550753218,20.21,GHS,DEP,MTN,SUCCESS,GREATER ACCRA,0.27,Deposit,2024-01-04,16,Thursday,1,1,False,Micro (<50),False,,False,20.48
TXN00005072,2024-01-04 12:31:00,0248985795,0559285573,263.24,GHS,P2P,MTN,SUCCESS,ASHANTI,2.49,Peer to Peer Transfer,2024-01-04,12,Thursday,1,1,False,Medium (200-500),False,,False,265.73
TXN00002837,2024-01-02 23:16:00,0248985806,0550244829,206.79,GHS,INTL,MTN,SUCCESS,WESTERN,1.93,International Transfer,2024-01-02,23,Tuesday,1,1,False,Medium (200-500),False,,False,208.72
TXN00008629,2024-01-06 23:48:00,0248986085,0554373580,48.8,GHS,DEP,MTN,SUCCESS,WESTERN,0.64,Deposit,2024-01-06,23,Saturday,1,1,True,Micro (<50),False,,False,49.44
TXN00009935,2024-01-07 21:34:00,0248988138,0556117100,40.07,GHS,P2P,MTN,SUCCESS,EASTERN,0.21,Peer to Peer Transfer,2024-01-07,21,Sunday,1,1,True,Micro (<50),False,,False,40.28
TXN00007873,2024-01-06 11:12:00,0248988592,0555006256,344.95,GHS,DEP,MTN,SUCCESS,ASHANTI,4.14,Deposit,2024-01-06,11,Saturday,1,1,True,Medium (200-500),False,,False,349.09
TXN00000076,2024-01-01 01:15:00,0248988807,0557409673,194.72,GHS,WDR,MTN,SUCCESS,WESTERN,1.28,Withdrawal,2024-01-01,1,Monday,1,1,False,Small (50-200),False,,False,196.0
TXN00008277,2024-01-06 17:56:00,0248989200,0553103775,8.3,GHS,P2P,AIRTELTIGO,SUCCESS,ASHANTI,0.05,Peer to Peer Transfer,2024-01-06,17,Saturday,1,1,True,Micro (<50),False,,False,8.35
TXN00005913,2024-01-05 02:32:00,0248989395,0553768565,331.75,GHS,P2P,MTN,SUCCESS,EASTERN,4.46,Peer to Peer Transfer,2024-01-05,2,Friday,1,1,False,Medium (200-500),False,,False,336.21
TXN00002605,2024-01-02 19:24:00,0248990643,0557403309,41.21,GHS,INTL,AIRTELTIGO,SUCCESS,WESTERN,0.37,International Transfer,2024-01-02,19,Tuesday,1,1,False,Micro (<50),False,,False,41.58
TXN00008831,2024-01-07 03:10:00,0248990989,0552429073,44.61,GHS,INTL,VODAFONE,PENDING,GREATER ACCRA,0.53,International Transfer,2024-01-07,3,Sunday,1,1,True,Micro (<50),False,,False,45.14
TXN00002014,2024-01-02 09:33:00,0248991006,0555714146,42.53,GHS,P2P,MTN,FAILED,WESTERN,0.32,Peer to Peer Transfer,2024-01-02,9,Tuesday,1,1,False,Micro (<50),False,,False,42.85
TXN00002264,2024-01-02 13:43:00,0248991237,0552449172,5.89,GHS,AIRTIME,AIRTELTIGO,SUCCESS,WESTERN,0.03,Airtime Top-Up,2024-01-02,13,Tuesday,1,1,False,Micro (<50),False,,False,5.92
TXN00004511,2024-01-04 03:10:00,0248994512,0554877562,46.77,GHS,P2P,MTN,SUCCESS,WESTERN,0.36,Peer to Peer Transfer,2024-01-04,3,Thursday,1,1,False,Micro (<50),False,,False,47.13
TXN00002177,2024-01-02 12:16:00,0248996544,0552478723,2.86,GHS,DEP,VODAFONE,SUCCESS,GREATER ACCRA,0.02,Deposit,2024-01-02,12,Tuesday,1,1,False,Micro (<50),False,,False,2.88
TXN00006821,2024-01-05 17:40:00,0248998541,0556449221,11.12,GHS,DEP,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.11,Deposit,2024-01-05,17,Friday,1,1,False,Micro (<50),False,,False,11.23
TXN00005034,2024-01-04 11:53:00,0248999785,0551207922,2696.16,GHS,P2P,MTN,SUCCESS,WESTERN,21.1,Peer to Peer Transfer,2024-01-04,11,Thursday,1,1,False,High Value (1k+),True,,False,2717.26
TXN00001735,2024-01-02 04:54:00,0248999841,0554914092,23.02,GHS,P2P,VODAFONE,SUCCESS,GREATER ACCRA,0.13,Peer to Peer Transfer,2024-01-02,4,Tuesday,1,1,False,Micro (<50),False,,False,23.15
TXN00007159,2024-01-05 23:18:00,0249000367,0558755551,35.15,GHS,MBP,VODAFONE,SUCCESS,WESTERN,0.48,Merchant Bill Payment,2024-01-05,23,Friday,1,1,False,Micro (<50),False,,False,35.63
TXN00002450,2024-01-02 16:49:00,0249001579,0554497322,16.11,GHS,WDR,MTN,SUCCESS,GREATER ACCRA,0.21,Withdrawal,2024-01-02,16,Tuesday,1,1,False,Micro (<50),False,,False,16.32
TXN00003285,2024-01-03 06:44:00,0249002278,0551954907,28.32,GHS,MBP,MTN,SUCCESS,ASHANTI,0.34,Merchant Bill Payment,2024-01-03,6,Wednesday,1,1,False,Micro (<50),False,,False,28.66
TXN00005223,2024-01-04 15:02:00,0249003257,0557438123,49.64,GHS,P2P,VODAFONE,SUCCESS,BRONG-AHAFO,0.29,Peer to Peer Transfer,2024-01-04,15,Thursday,1,1,False,Micro (<50),False,,False,49.93
TXN00004717,2024-01-04 06:36:00,0249004524,0553799195,46.7,GHS,P2P,AIRTELTIGO,SUCCESS,NORTHERN,0.55,Peer to Peer Transfer,2024-01-04,6,Thursday,1,1,False,Micro (<50),False,,False,47.25
TXN00009744,2024-01-07 18:23:00,0249004646,0556774939,486.13,GHS,P2P,MTN,SUCCESS,ASHANTI,3.28,Peer to Peer Transfer,2024-01-07,18,Sunday,1,1,True,Medium (200-500),False,,False,489.41
TXN00006229,2024-01-05 07:48:00,0249004688,0556561795,353.34,GHS,P2P,MTN,REVERSED,EASTERN,3.85,Peer to Peer Transfer,2024-01-05,7,Friday,1,1,False,Medium (200-500),False,,False,357.19
TXN00006370,2024-01-05 10:09:00,0249005545,0552611186,2762.14,GHS,WDR,MTN,SUCCESS,EASTERN,37.07,Withdrawal,2024-01-05,10,Friday,1,1,False,High Value (1k+),True,,False,2799.21
TXN00008554,2024-01-06 22:33:00,0249005598,0551563449,25.02,GHS,WDR,VODAFONE,SUCCESS,ASHANTI,0.31,Withdrawal,2024-01-06,22,Saturday,1,1,True,Micro (<50),False,,False,25.33
TXN00005222,2024-01-04 15:01:00,0249006186,0554744962,47.01,GHS,P2P,VODAFONE,SUCCESS,GREATER ACCRA,0.39,Peer to Peer Transfer,2024-01-04,15,Thursday,1,1,False,Micro (<50),False,,False,47.4
TXN00008013,2024-01-06 13:32:00,0249008841,0559956724,325.71,GHS,WDR,MTN,SUCCESS,GREATER ACCRA,3.54,Withdrawal,2024-01-06,13,Saturday,1,1,True,Medium (200-500),False,,False,329.25
TXN00002604,2024-01-02 19:23:00,0249008992,0558161763,20.03,GHS,WDR,VODAFONE,SUCCESS,ASHANTI,0.12,Withdrawal,2024-01-02,19,Tuesday,1,1,False,Micro (<50),False,,False,20.15
TXN00004730,2024-01-04 06:49:00,0249010944,0550811302,46.69,GHS,DEP,MTN,SUCCESS,WESTERN,0.26,Deposit,2024-01-04,6,Thursday,1,1,False,Micro (<50),False,,False,46.95
TXN00006426,2024-01-05 11:05:00,0249011919,0550377652,34.48,GHS,P2P,MTN,SUCCESS,ASHANTI,0.23,Peer to Peer Transfer,2024-01-05,11,Friday,1,1,False,Micro (<50),False,,False,34.71
TXN00009633,2024-01-07 16:32:00,0249012059,0558575443,45.65,GHS,MBP,VODAFONE,SUCCESS,ASHANTI,0.25,Merchant Bill Payment,2024-01-07,16,Sunday,1,1,True,Micro (<50),False,,False,45.9
TXN00005692,2024-01-04 22:51:00,0249013384,0557406616,34.43,GHS,WDR,VODAFONE,SUCCESS,EASTERN,0.26,Withdrawal,2024-01-04,22,Thursday,1,1,False,Micro (<50),False,,False,34.69
TXN00003208,2024-01-03 05:27:00,0249013400,0559039097,2798.34,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,36.58,Peer to Peer Transfer,2024-01-03,5,Wednesday,1,1,False,High Value (1k+),True,,False,2834.92
TXN00009789,2024-01-07 19:08:00,0249013773,0556961661,44.77,GHS,INTL,VODAFONE,SUCCESS,ASHANTI,0.32,International Transfer,2024-01-07,19,Sunday,1,1,True,Micro (<50),False,,False,45.09
TXN00006966,2024-01-05 20:05:00,0249015422,0558567245,34.58,GHS,WDR,VODAFONE,SUCCESS,ASHANTI,0.39,Withdrawal,2024-01-05,20,Friday,1,1,False,Micro (<50),False,,False,34.97
TXN00009049,2024-01-07 06:48:00,0249016005,0550308291,377.73,GHS,P2P,AIRTELTIGO,SUCCESS,NORTHERN,5.62,Peer to Peer Transfer,2024-01-07,6,Sunday,1,1,True,Medium (200-500),False,,False,383.35
TXN00001360,2024-01-01 22:39:00,0249017446,0553666384,29.9,GHS,P2P,MTN,SUCCESS,ASHANTI,0.32,Peer to Peer Transfer,2024-01-01,22,Monday,1,1,False,Micro (<50),False,,False,30.22
TXN00008769,2024-01-07 02:08:00,0249018648,0551839439,35.33,GHS,P2P,MTN,SUCCESS,BRONG-AHAFO,0.3,Peer to Peer Transfer,2024-01-07,2,Sunday,1,1,True,Micro (<50),False,,False,35.63
TXN00004998,2024-01-04 11:17:00,0249018971,0556922482,3.51,GHS,P2P,MTN,SUCCESS,ASHANTI,0.03,Peer to Peer Transfer,2024-01-04,11,Thursday,1,1,False,Micro (<50),False,,False,3.54
TXN00008556,2024-01-06 22:35:00,0249020293,0559752697,56.52,USD,DEP,VODAFONE,SUCCESS,ASHANTI,0.83,Deposit,2024-01-06,22,Saturday,1,1,True,Small (50-200),False,,False,57.35
TXN00000251,2024-01-01 04:10:00,0249021212,0554157163,35.25,GHS,WDR,VODAFONE,SUCCESS,GREATER ACCRA,0.23,Withdrawal,2024-01-01,4,Monday,1,1,False,Micro (<50),False,,False,35.48
TXN00003472,2024-01-03 09:51:00,0249022100,0550000441,430.7,GHS,WDR,MTN,SUCCESS,NORTHERN,2.87,Withdrawal,2024-01-03,9,Wednesday,1,1,False,Medium (200-500),False,,False,433.57
TXN00005919,2024-01-05 02:38:00,0249022164,0555487665,41.29,GHS,DEP,MTN,SUCCESS,GREATER ACCRA,0.44,Deposit,2024-01-05,2,Friday,1,1,False,Micro (<50),False,,False,41.73
TXN00002992,2024-01-03 01:51:00,0249022180,0552028111,405.2,GHS,AIRTIME,MTN,SUCCESS,ASHANTI,2.33,Airtime Top-Up,2024-01-03,1,Wednesday,1,1,False,Medium (200-500),False,,False,407.53
TXN00004157,2024-01-03 21:16:00,0249025146,0552850278,44.15,GHS,MBP,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.64,Merchant Bill Payment,2024-01-03,21,Wednesday,1,1,False,Micro (<50),False,,False,44.79
TXN00006681,2024-01-05 15:20:00,0249025646,0554152871,179.14,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,2.37,Peer to Peer Transfer,2024-01-05,15,Friday,1,1,False,Small (50-200),False,,False,181.51
TXN00004993,2024-01-04 11:12:00,0249025681,0558641441,12.64,GHS,MBP,MTN,SUCCESS,GREATER ACCRA,0.16,Merchant Bill Payment,2024-01-04,11,Thursday,1,1,False,Micro (<50),False,,False,12.8
TXN00004446,2024-01-04 02:05:00,0249027609,0551319007,2735.09,GHS,P2P,VODAFONE,REVERSED,WESTERN,36.18,Peer to Peer Transfer,2024-01-04,2,Thursday,1,1,False,High Value (1k+),True,,False,2771.27
TXN00007375,2024-01-06 02:54:00,0249027810,0550895292,14.16,GHS,WDR,MTN,SUCCESS,ASHANTI,0.17,Withdrawal,2024-01-06,2,Saturday,1,1,True,Micro (<50),False,,False,14.33
TXN00002888,2024-01-03 00:07:00,0249028578,0554122358,16.23,GHS,MBP,MTN,SUCCESS,ASHANTI,0.11,Merchant Bill Payment,2024-01-03,0,Wednesday,1,1,False,Micro (<50),False,,False,16.34
TXN00005564,2024-01-04 20:43:00,0249029534,0553193564,11.47,GHS,P2P,AIRTELTIGO,FAILED,GREATER ACCRA,0.17,Peer to Peer Transfer,2024-01-04,20,Thursday,1,1,False,Micro (<50),False,,False,11.64
TXN00003630,2024-01-03 12:29:00,0249029579,0559618747,106.99,GHS,MBP,VODAFONE,SUCCESS,ASHANTI,0.65,Merchant Bill Payment,2024-01-03,12,Wednesday,1,1,False,Small (50-200),False,,False,107.64
TXN00005776,2024-01-05 00:15:00,0249029989,0551302323,32.74,GHS,P2P,AIRTELTIGO,SUCCESS,WESTERN,0.27,Peer to Peer Transfer,2024-01-05,0,Friday,1,1,False,Micro (<50),False,,False,33.01
TXN00002425,2024-01-02 16:24:00,0249031111,0555843749,34.27,GHS,DEP,MTN,SUCCESS,NORTHERN,0.41,Deposit,2024-01-02,16,Tuesday,1,1,False,Micro (<50),False,,False,34.68
TXN00004225,2024-01-03 22:24:00,0249035162,0551888004,26.57,GHS,DEP,MTN,SUCCESS,NORTHERN,0.16,Deposit,2024-01-03,22,Wednesday,1,1,False,Micro (<50),False,,False,26.73
TXN00004607,2024-01-04 04:46:00,0249036504,0559777008,275.16,GHS,P2P,MTN,SUCCESS,EASTERN,1.94,Peer to Peer Transfer,2024-01-04,4,Thursday,1,1,False,Medium (200-500),False,,False,277.1
TXN00009315,2024-01-07 11:14:00,0249037622,0557244118,19.7,GHS,P2P,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.14,Peer to Peer Transfer,2024-01-07,11,Sunday,1,1,True,Micro (<50),False,,False,19.84
TXN00007338,2024-01-06 02:17:00,0249037852,0559410487,13.91,GHS,INTL,MTN,SUCCESS,ASHANTI,0.1,International Transfer,2024-01-06,2,Saturday,1,1,True,Micro (<50),False,,False,14.01
TXN00004877,2024-01-04 09:16:00,0249038390,0554597614,4234.77,GHS,WDR,MTN,SUCCESS,BRONG-AHAFO,40.54,Withdrawal,2024-01-04,9,Thursday,1,1,False,High Value (1k+),True,,False,4275.31
TXN00000031,2024-01-01 00:30:00,0249039291,0553465630,2528.26,GHS,P2P,AIRTELTIGO,SUCCESS,EASTERN,29.27,Peer to Peer Transfer,2024-01-01,0,Monday,1,1,False,High Value (1k+),False,,False,2557.53
TXN00000830,2024-01-01 13:49:00,0249039581,0554680522,26.69,GHS,AIRTIME,MTN,SUCCESS,NORTHERN,0.33,Airtime Top-Up,2024-01-01,13,Monday,1,1,False,Micro (<50),False,,False,27.02
TXN00001253,2024-01-01 20:52:00,0249040286,0558287372,44.95,GHS,MBP,MTN,SUCCESS,BRONG-AHAFO,0.65,Merchant Bill Payment,2024-01-01,20,Monday,1,1,False,Micro (<50),False,,False,45.6
TXN00000299,2024-01-01 04:58:00,0249045132,0554582764,1657.96,GHS,MBP,VODAFONE,SUCCESS,BRONG-AHAFO,18.27,Merchant Bill Payment,2024-01-01,4,Monday,1,1,False,High Value (1k+),False,,False,1676.23
TXN00007161,2024-01-05 23:20:00,0249045390,0554415824,154.37,GHS,MBP,MTN,SUCCESS,ASHANTI,1.57,Merchant Bill Payment,2024-01-05,23,Friday,1,1,False,Small (50-200),False,,False,155.94
TXN00007151,2024-01-05 23:10:00,0249046292,0552396181,209.17,GHS,MBP,MTN,SUCCESS,GREATER ACCRA,2.02,Merchant Bill Payment,2024-01-05,23,Friday,1,1,False,Medium (200-500),False,,False,211.19
